	Source	Target	Weight	Type
132	scene_11	scene_13	1	Undirected
37	scene_4	scene_22	1	Undirected
130	scene_10	scene_30	1	Undirected
129	scene_10	scene_28	1	Undirected
128	scene_10	scene_27	1	Undirected
38	scene_4	scene_23	1	Undirected
39	scene_4	scene_24	1	Undirected
40	scene_4	scene_25	1	Undirected
41	scene_4	scene_26	1	Undirected
42	scene_4	scene_28	1	Undirected
43	scene_4	scene_29	1	Undirected
44	scene_5	scene_6	1	Undirected
120	scene_10	scene_17	1	Undirected
220	scene_29	scene_30	1	Undirected
